loan_id,no_of_dependents,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,education_ Not Graduate,self_employed_ Yes,loan_status
1967,3,4849510,16400000,11,421,12197388,8598367,15751469,3801632,False,True, Rejected
2334,0,3041892,6460817,13,509,3800000,1448644,11851355,4067570,False,True, Rejected
2923,1,2100000,4608515,3,357,5280784,110700,7459607,1382969,True,False, Rejected
1794,2,1727521,3672478,6,411,3327521,1208718,5910084,1355042,False,True, Rejected
2539,3,5764470,13054764,8,430,10406411,1832235,20458058,3648353,False,True, Rejected
2486,1,7952905,27529659,16,348,6167735,5783867,23038075,5211622,True,False, Rejected
1424,2,7789524,17077739,14,350,19011785,7205237,19262026,7084286,True,False, Rejected
4068,0,9135523,28440217,10,407,18300938,15000938,35214081,7210326,False,True, Rejected
3612,2,8786356,18671214,15,485,17865892,17119302,29202661,10175374,False,True, Rejected
2745,2,703892,2492214,8,321,1911678,1203892,1703892,415571,False,True, Rejected
2683,1,1859465,5455401,6,443,2900000,270267,5510802,1448662,False,True, Rejected
1969,1,9490236,19256086,3,334,21985375,2200000,31458537,12170751,False,False, Rejected
1285,0,3565860,8497580,5,530,3508534,3402419,11291465,5148790,False,True, Rejected
3224,0,5702188,19400937,8,543,4293748,6399062,19900625,5801250,True,False, Rejected
688,4,7800878,27949341,14,327,12751097,7395170,20653292,10999560,False,False, Rejected
3301,2,7345076,22861845,17,421,4649691,3531231,28168768,8093077,False,False, Rejected
2359,2,2379877,5839631,2,432,1073169,506707,7346338,2540245,False,False, Rejected
698,2,8149992,20725019,8,407,16100000,11500015,28874964,6750102,True,True, Rejected
3556,1,6337028,21520990,8,476,1872877,4914858,17075236,8543160,False,False, Rejected
322,3,4579610,11101945,3,483,9030583,3867470,16059221,3489805,False,False, Rejected
1594,3,500000,1500000,6,446,1320513,438458,1720513,282055,False,False, Rejected
3257,0,2100000,4680931,2,437,4266962,1052105,7966518,1238137,True,False, Rejected
846,3,3585380,8721929,13,308,6410964,3634210,7800000,4081725,False,False, Rejected
2453,3,5722346,12986312,8,434,10369553,1811173,20452793,3616759,False,True, Rejected
2567,0,6390777,18169452,7,536,6387031,7531413,20364841,8343515,True,False, Rejected
3064,3,4921149,11294866,6,335,1501437,4072279,15414578,2454003,True,False, Rejected
3246,4,2512236,6979577,6,440,1653080,1165316,9634683,1944894,False,False, Rejected
1870,2,4428026,11456053,8,408,5845328,7928026,12864013,6120066,False,False, Rejected
2480,2,6780487,15180487,4,453,2490243,3081707,19646341,6214634,True,False, Rejected
2976,2,4644076,12335542,2,381,6079618,7472991,14006627,6632228,False,True, Rejected
1680,4,9779771,36541602,10,402,7419084,4780915,37476718,12318702,False,False, Rejected
2439,2,5740359,15824755,10,452,11084395,2100000,16603676,3200000,False,False, Rejected
3015,4,1268951,2868951,5,367,1731048,131048,2706855,631048,False,False, Rejected
3244,1,9063493,28299637,6,491,10681565,1399879,19554457,10781686,True,False, Rejected
2647,2,2813821,8386178,10,504,8355285,4703249,10641464,1582928,False,True, Rejected
2637,1,5343107,18548496,6,494,6624561,8718545,16476065,4289223,True,True, Rejected
1410,2,5311992,19150676,7,442,14150676,9350676,18688007,3789359,False,True, Rejected
1190,2,6116595,20637553,12,496,7045851,5556329,13695638,8339734,False,False, Rejected
3523,2,2950799,9193199,7,451,6700000,1935600,7621999,3386399,False,True, Rejected
2763,3,6422620,14763493,11,441,13422620,8669430,24091265,3595632,False,False, Rejected
2102,0,9456843,30456843,12,430,5382229,7987306,30749227,10421302,True,False, Rejected
1677,2,3575077,10900000,16,323,7612616,2378076,9553154,3275077,False,False, Rejected
2794,2,6627222,15027222,4,487,2413611,3330763,19224861,6329583,True,False, Rejected
3070,2,3972860,13775183,16,428,6911614,463569,13961246,3943398,False,False, Rejected
2146,3,9600000,19900000,6,322,3227095,16491871,28110838,6600000,False,False, Rejected
838,1,1333408,3344394,8,349,3155605,711211,2589013,888788,True,False, Rejected
2849,1,8353785,30853785,8,398,18507570,1531472,25299205,10360560,False,False, Rejected
2698,2,5934378,13296864,3,368,10096864,2364053,13175028,4276596,False,False, Rejected
2307,4,7978318,23092115,19,459,5858607,2437450,29262549,7229565,False,False, Rejected
2266,4,3127123,7641643,4,486,4895891,2910410,10433426,2014519,False,True, Rejected
1541,0,8899916,21579823,13,378,24799790,15359899,31319840,6699874,False,True, Rejected
850,4,9571417,21789347,17,344,23946511,392798,30907126,7714178,True,False, Rejected
1558,4,8981979,28205492,8,496,10420880,2529233,30616704,7668134,False,False, Rejected
3587,4,5700000,20500000,14,424,3514548,2471638,22114180,4138182,False,False, Rejected
2045,3,2890055,8309944,10,339,8660223,4169608,10870167,2040335,False,True, Rejected
2637,5,9121586,19124317,11,535,11834978,970220,18956564,5337709,False,False, Rejected
1897,0,2188906,4927773,12,382,3494413,2511093,4755546,2977813,False,False, Rejected
2729,4,3827848,14126835,20,484,985569,4585569,9027848,3058733,False,False, Rejected
1269,4,3484890,13303736,20,518,916978,4516978,8684890,3813241,False,False, Rejected
2652,2,2860281,11020563,14,430,4517746,3058873,8142534,3000000,False,False, Rejected
2515,0,8198297,18867234,13,394,16395744,15796170,30035744,9832340,False,True, Rejected
761,0,4597507,10538504,17,510,8584485,4102492,12320498,6795015,False,False, Rejected
1736,1,8724111,24263832,8,416,16177537,6872334,27406852,7353426,False,False, Rejected
3624,2,7858534,15996335,16,335,17559160,2599373,29754870,9030473,False,True, Rejected
640,0,5994799,13080497,6,386,16579196,7597399,21997399,7401300,False,False, Rejected
3373,4,1791449,4600000,13,457,1631593,2382898,4708550,1565796,False,True, Rejected
2801,3,2883154,8362365,11,367,4692113,2433690,7100000,3907886,False,False, Rejected
1698,1,6745104,21410612,7,373,3221225,11778774,20049588,8546935,False,False, Rejected
2289,0,8027425,27008019,18,345,5981435,5690717,23373416,5509703,True,False, Rejected
2127,1,1366783,4925087,8,429,2608129,2116958,3366783,1091520,True,False, Rejected
182,3,1273572,4184284,8,426,3084284,1400000,3068569,1889287,True,False, Rejected
2903,4,5267801,18264396,15,522,14439007,7663877,13335603,4032198,False,False, Rejected
1841,0,5600000,18989654,17,526,6454766,2927789,19717443,6473022,True,False, Rejected
3746,4,8584728,28273453,8,480,19144362,7768363,24126546,6673453,False,False, Rejected
3058,2,4625942,12444345,2,370,6170288,7237250,14333037,6577827,False,True, Rejected
964,1,4965784,14113907,9,471,10882338,1382338,10789846,4941723,False,False, Rejected
2433,2,2840970,8359029,10,445,8463882,4513206,10722911,1745823,False,True, Rejected
4061,1,6841257,21768063,16,470,13324710,9746387,16858742,4719580,False,False, Rejected
3060,3,6411393,21473808,8,502,6212755,9325510,20449659,3975170,False,False, Rejected
747,1,7800000,28150352,8,444,3105411,7795294,27205411,6159764,False,False, Rejected
2383,5,555204,1334385,7,383,10409,700000,1734385,644795,True,False, Rejected
1278,4,2212774,7494711,8,529,1369162,3181936,5005288,2189422,False,True, Rejected
2876,2,1547232,3223912,11,459,570553,1541106,5529446,1182213,True,False, Rejected
1506,4,3394845,9430928,16,529,3094845,5522679,12900000,3246392,True,True, Rejected
992,5,4229081,9252721,10,465,1745408,6629081,9976360,4430951,False,False, Rejected
1933,3,9600000,19900000,7,337,3340113,16457966,28156045,6600000,False,False, Rejected
2265,3,9639459,37523782,10,414,6857838,5342161,35465587,11523604,False,False, Rejected
468,1,4441201,10202513,8,365,9305027,5612568,15679889,3141201,False,False, Rejected
3971,0,3021089,11321089,16,479,5515641,2031634,9863268,2126537,False,False, Rejected
860,1,8560115,20199710,12,481,1399927,1259826,24839884,11659826,False,False, Rejected
2212,2,5210256,11742521,6,380,11459829,1142521,15355128,3785042,False,False, Rejected
4052,1,5215728,16797753,17,367,5408987,8604493,17047185,6766296,False,False, Rejected
3118,1,8950719,28013364,6,475,10482042,1304454,19485058,10677587,True,False, Rejected
1922,4,8908326,20400000,6,465,4283268,11400000,28200000,10283424,False,False, Rejected
1032,4,7739826,25216739,10,466,1013130,1286869,20939826,10829869,False,False, Rejected
1484,2,7790534,23590534,11,434,6248970,5635802,28067901,8848422,False,False, Rejected
2871,3,286064,613935,6,395,-100000,358193,586064,186064,False,False, Rejected
1092,0,4316506,16850479,18,455,299041,5717465,12231097,6018423,False,False, Rejected
2034,2,3196880,8178163,8,314,4914038,5601559,10700000,1620277,False,False, Rejected
998,4,4479447,10453757,9,496,11947430,7289723,14384585,4852569,True,False, Rejected
2935,0,3717167,9317167,14,505,8300000,914160,8951503,1968671,False,False, Rejected
2888,2,2509384,6772769,9,456,4754461,2491077,7345538,2672769,False,True, Rejected
1129,1,6203678,19503678,20,447,3281609,7081609,22357701,7966896,True,False, Rejected
2977,0,9608570,23559945,16,383,914298,17668560,22182859,8722868,False,False, Rejected
3837,0,8935325,27876626,7,373,18141124,14711598,33311421,6052899,False,False, Rejected
1146,3,4330606,12923483,14,477,4354090,7007123,14072954,2807123,False,False, Rejected
3226,1,9454811,22837027,15,473,3177834,17091838,24014861,10760050,False,False, Rejected
2207,3,7509595,26389164,13,407,21165013,8026630,16712075,9178328,False,False, Rejected
2636,1,7592585,21771449,18,377,11381704,11113721,20716562,6827443,False,True, Rejected
500,0,1968103,4982974,12,328,3880819,2731896,4865948,2536206,False,False, Rejected
2490,0,1938073,5076147,16,396,1817431,1458715,5041284,1541284,False,True, Rejected
196,2,3994502,10589004,9,318,1502199,5109896,7998900,4896701,False,True, Rejected
3738,1,8586311,33354754,15,389,19490491,10885163,25979099,11336885,False,False, Rejected
2453,3,9590001,37690020,10,411,6380059,5170061,34570061,11309998,False,False, Rejected
2889,2,8387389,20787389,10,360,6914386,12552219,18651331,9809947,True,False, Rejected
1369,1,2859741,7501293,8,398,7740258,2559741,7458447,3758447,False,True, Rejected
742,1,7679638,27680671,7,434,22339431,3841498,17919328,4800516,True,True, Rejected
2317,3,4033985,13065525,19,462,9632518,633985,12601466,5168948,False,False, Rejected
492,4,3170148,9675371,20,503,7970148,3257834,6775371,2512314,True,False, Rejected
3326,2,9688735,20820265,12,353,25263059,16574323,26814411,7376587,False,False, Rejected
2050,4,5316245,15058122,15,484,5911909,4825631,14611909,5448737,True,False, Rejected
2303,1,2770116,6640233,9,378,2000000,5125292,9500000,2806510,False,True, Rejected
3286,1,8896216,30088649,13,433,20481082,6102705,31952969,12632974,False,True, Rejected
322,3,6576517,14375145,8,374,10898628,9561055,18528179,7465752,True,True, Rejected
3295,2,8817088,27732336,13,346,22500229,4433256,26750344,7349655,False,False, Rejected
1699,2,5321410,14221410,13,472,10095213,516623,10916623,5840556,False,True, Rejected
1541,3,4466880,12582798,12,470,4149679,7484081,14175160,3284081,False,False, Rejected
911,3,8741260,33484097,19,437,13142836,5600141,33719054,12680945,False,False, Rejected
2126,2,7479185,20730115,11,443,16075465,4717093,27056511,10009301,False,True, Rejected
2221,3,9461070,19900732,5,491,13733577,1967154,21856450,6271774,False,False, Rejected
2339,1,2486608,7859824,14,370,5469045,4428869,6397914,1602085,False,False, Rejected
3468,3,1335567,4884538,13,309,1764432,848970,3028865,800000,False,False, Rejected
1311,3,4387618,12780954,13,474,4268572,7206664,14115713,3006664,False,False, Rejected
2286,0,2400000,9159424,11,419,1754317,378273,5421726,3329712,True,True, Rejected
2386,5,2953123,9826561,9,426,1956640,1107033,7026561,2713280,True,False, Rejected
2881,2,5700000,15242815,17,374,5328739,3419159,16504789,5914369,False,False, Rejected
1936,3,6804493,21866367,9,530,8960975,5299101,19367265,8237227,False,False, Rejected
3927,3,6387365,19687365,20,403,2363170,6163170,20245291,6313706,True,False, Rejected
3198,4,5933713,14133713,12,399,3873257,10908113,15474399,6505829,False,True, Rejected
3817,3,6620577,17405637,16,488,8172868,11092529,15228047,8334601,False,False, Rejected
1282,3,9000000,21409568,14,508,16656129,17309354,24443442,13012687,False,True, Rejected
3339,2,2452452,7895094,18,413,109811,331132,7049245,2973773,True,False, Rejected
3626,2,8300000,21493289,9,392,5559507,13228859,28816554,5023937,True,False, Rejected
199,3,3484572,8894857,4,466,1284572,2220570,12217718,2071996,False,False, Rejected
1151,3,8004360,29197819,11,420,9949636,3090552,29802907,7445276,False,True, Rejected
1131,4,7783788,25198421,10,462,1064420,1235579,20983788,10862841,False,False, Rejected
1813,3,5166575,17199726,10,426,2299180,2035063,13034243,6366575,False,False, Rejected
1951,1,7089449,21491635,6,397,3383270,11616729,19664733,8141824,False,False, Rejected
3895,3,7936041,30944164,6,472,19821319,11116246,22349237,5859897,False,False, Rejected
3355,1,2192486,6867624,19,529,4630055,222541,4515027,2207513,False,False, Rejected
537,2,1654362,5554362,13,392,572818,772818,5454362,1117448,False,False, Rejected
3133,3,6002705,14141433,16,325,6303606,3900901,15893687,6654057,False,True, Rejected
1540,0,2693479,7868840,10,325,1594923,2805076,7631159,3393479,False,False, Rejected
1344,3,8469551,24165275,9,403,14495723,4582689,27717310,5474033,False,False, Rejected
1981,5,6001439,22760793,16,331,916005,995682,22701439,4578238,False,False, Rejected
662,5,4300000,14427640,12,343,12518089,4553256,12409551,5009551,True,False, Rejected
328,4,5300292,12159883,16,493,13861343,1779357,16900292,5801168,False,False, Rejected
2668,1,3700000,13155757,14,402,6094696,752651,14200000,3774773,False,False, Rejected
1102,3,9254429,34027854,18,481,24239274,4435432,29943649,8364567,False,False, Rejected
3463,3,9363907,28122930,7,530,18700000,8355630,25588331,6236092,True,False, Rejected
1673,2,4758539,10880486,14,522,1036097,8828299,11744389,5591707,False,True, Rejected
2124,4,6626734,20254949,8,417,6918316,4982423,15098519,7255689,False,False, Rejected
1759,1,5166149,11899223,11,319,14832298,7385015,12366925,4809044,False,False, Rejected
2373,3,7345272,15336818,9,524,17151501,12772636,19436818,4895773,False,True, Rejected
2863,3,2100000,5504976,17,352,114928,14928,6624881,1960189,True,True, Rejected
3587,1,4844600,13943195,5,417,11552589,7989201,17967603,3510798,True,False, Rejected
603,4,1874053,7092566,16,471,2544460,2100000,5944460,1881486,True,False, Rejected
1292,4,5966479,17912289,12,432,15803346,2895528,12924578,7703908,True,True, Rejected
3409,2,9163527,18854108,18,409,18260240,11611062,20477875,9504929,False,False, Rejected
2874,4,600000,1580332,10,484,1626777,260665,1873222,800000,False,True, Rejected
3656,2,7703280,21616402,6,502,11609841,2925565,19338687,10761312,False,True, Rejected
1293,1,2063513,7329391,12,486,2402364,2100000,5802364,1834121,True,False, Rejected
1434,4,800000,2169227,6,449,838455,438455,2830772,1061544,False,False, Rejected
3703,4,584919,1500000,11,491,1569839,115080,1884919,769839,False,False, Rejected
4124,1,3225099,8875033,4,414,4549535,5825232,9125232,3824834,False,True, Rejected
731,5,2455287,6751057,6,422,4451057,1657402,8395769,1406345,True,True, Rejected
2873,1,5677879,20234548,10,441,5932725,3968185,20912427,5231814,False,False, Rejected
61,4,6995067,23986434,6,338,2302466,11888901,27485201,9685201,True,False, Rejected
943,0,4133564,10867128,15,399,5894405,7633564,12716782,5383910,False,False, Rejected
354,1,9035484,32243369,15,463,4531541,16490681,28568458,10797490,True,True, Rejected
1293,2,8623345,25905052,8,375,10335539,15411672,26470035,9906097,False,False, Rejected
1869,3,600000,1200000,14,345,514950,537375,2292524,522425,False,False, Rejected
1534,1,6019424,16337482,6,496,14100000,4898632,18181942,6155539,True,False, Rejected
2429,3,4629616,12067945,12,497,3883972,7772821,14804876,4264109,False,False, Rejected
695,3,2216902,8616902,19,377,4023939,1316902,5967609,1400000,True,False, Rejected
1005,4,9696605,36962659,13,461,28557426,17893210,23108908,5593210,False,False, Rejected
2683,0,7881547,16869742,10,440,22069742,4786707,28485614,5825098,False,True, Rejected
543,0,1989204,7429734,7,477,2018939,1467614,5840530,1870265,True,False, Rejected
264,4,600000,1477318,14,527,315120,869758,2115120,315120,True,False, Rejected
2802,2,2708682,6694211,7,414,7608682,785529,9205788,2276846,False,False, Rejected
